"location_set_version_id","location_set_id","location_id","parent_id","path_to_top_parent","level","is_estimate","most_detailed","sort_order","location_name","location_ascii_name","location_name_short","location_type_id","location_type","map_id","super_region_id","super_region_name","region_id","region_name","ihme_loc_id","local_id","developed","start_date","end_date","date_inserted","last_updated","last_updated_by","last_updated_action","lancet_label","who_label"
561,22,33,32,"1,31,32,33",3,1,1,4,"Armenia","Armenia","Armenia",2,"admin0","ARM",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","ARM","ARM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Armenia","Republic of Armenia"
561,22,34,32,"1,31,32,34",3,1,1,5,"Azerbaijan","Azerbaijan","Azerbaijan",2,"admin0","AZE",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","AZE","AZE",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Azerbaijan","Republic of Azerbaijan"
561,22,35,32,"1,31,32,35",3,1,1,6,"Georgia","Georgia","Georgia",2,"admin0","GEO",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","GEO","GEO",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Georgia","Georgia"
561,22,36,32,"1,31,32,36",3,1,1,7,"Kazakhstan","Kazakhstan","Kazakhstan",2,"admin0","KAZ",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","KAZ","KAZ",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Kazakhstan","Republic of Kazakhstan"
561,22,37,32,"1,31,32,37",3,1,1,8,"Kyrgyzstan","Kyrgyzstan","Kyrgyzstan",2,"admin0","KGZ",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","KGZ","KGZ",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Kyrgyzstan","Kyrgyz Republic"
561,22,38,32,"1,31,32,38",3,1,1,9,"Mongolia","Mongolia","Mongolia",2,"admin0","MNG",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","MNG","MNG",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Mongolia","Mongolia"
561,22,39,32,"1,31,32,39",3,1,1,10,"Tajikistan","Tajikistan","Tajikistan",2,"admin0","TJK",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","TJK","TJK",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Tajikistan","Republic of Tajikistan"
561,22,40,32,"1,31,32,40",3,1,1,11,"Turkmenistan","Turkmenistan","Turkmenistan",2,"admin0","TKM",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","TKM","TKM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Turkmenistan","Turkmenistan"
561,22,41,32,"1,31,32,41",3,1,1,12,"Uzbekistan","Uzbekistan","Uzbekistan",2,"admin0","UZB",31,"Central Europe, Eastern Europe, and Central Asia",32,"Central Asia","UZB","UZB",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Uzbekistan","Republic of Uzbekistan"
561,22,43,42,"1,31,42,43",3,1,1,14,"Albania","Albania","Albania",2,"admin0","ALB",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","ALB","ALB",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Albania","Republic of Albania"
561,22,44,42,"1,31,42,44",3,1,1,15,"Bosnia and Herzegovina","Bosnia and Herzegovina","Bosnia and Herzegovina",2,"admin0","BIH",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","BIH","BIH",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Bosnia and Herzegovina","Bosnia and Herzegovina"
561,22,45,42,"1,31,42,45",3,1,1,16,"Bulgaria","Bulgaria","Bulgaria",2,"admin0","BGR",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","BGR","BGR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Bulgaria","Republic of Bulgaria"
561,22,46,42,"1,31,42,46",3,1,1,17,"Croatia","Croatia","Croatia",2,"admin0","HRV",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","HRV","HRV",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Croatia","Republic of Croatia"
561,22,47,42,"1,31,42,47",3,1,1,18,"Czechia","Czechia","Czechia",2,"admin0","CZE",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","CZE","CZE",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Czech Republic","Czech Republic"
561,22,48,42,"1,31,42,48",3,1,1,19,"Hungary","Hungary","Hungary",2,"admin0","HUN",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","HUN","HUN",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Hungary","Hungary"
561,22,50,42,"1,31,42,50",3,1,1,20,"Montenegro","Montenegro","Montenegro",2,"admin0","MNE",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","MNE","MNE",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Montenegro","Montenegro"
561,22,49,42,"1,31,42,49",3,1,1,21,"North Macedonia","North Macedonia","North Macedonia",2,"admin0","MKD",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","MKD","MKD",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","North Macedonia","North Macedonia"
561,22,51,42,"1,31,42,51",3,1,0,22,"Poland","Poland","Poland",2,"admin0","POL",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","POL","POL",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Poland","Republic of Poland"
561,22,52,42,"1,31,42,52",3,1,1,39,"Romania","Romania","Romania",2,"admin0","ROU",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","ROU","ROU",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Romania","Romania"
561,22,53,42,"1,31,42,53",3,1,1,40,"Serbia","Serbia","Serbia",2,"admin0","SRB",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","SRB","SRB",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Serbia","Republic of Serbia"
561,22,54,42,"1,31,42,54",3,1,1,41,"Slovakia","Slovakia","Slovakia",2,"admin0","SVK",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","SVK","SVK",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Slovakia","Slovak Republic"
561,22,55,42,"1,31,42,55",3,1,1,42,"Slovenia","Slovenia","Slovenia",2,"admin0","SVN",31,"Central Europe, Eastern Europe, and Central Asia",42,"Central Europe","SVN","SVN",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Slovenia","Republic of Slovenia"
561,22,57,56,"1,31,56,57",3,1,1,44,"Belarus","Belarus","Belarus",2,"admin0","BLR",31,"Central Europe, Eastern Europe, and Central Asia",56,"Eastern Europe","BLR","BLR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Belarus","Republic of Belarus"
561,22,58,56,"1,31,56,58",3,1,1,45,"Estonia","Estonia","Estonia",2,"admin0","EST",31,"Central Europe, Eastern Europe, and Central Asia",56,"Eastern Europe","EST","EST",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Estonia","Republic of Estonia"
561,22,59,56,"1,31,56,59",3,1,1,46,"Latvia","Latvia","Latvia",2,"admin0","LVA",31,"Central Europe, Eastern Europe, and Central Asia",56,"Eastern Europe","LVA","LVA",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Latvia","Republic of Latvia"
561,22,60,56,"1,31,56,60",3,1,1,47,"Lithuania","Lithuania","Lithuania",2,"admin0","LTU",31,"Central Europe, Eastern Europe, and Central Asia",56,"Eastern Europe","LTU","LTU",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Lithuania","Republic of Lithuania"
561,22,61,56,"1,31,56,61",3,1,1,48,"Republic of Moldova","Republic of Moldova","Republic of Moldova",2,"admin0","MDA",31,"Central Europe, Eastern Europe, and Central Asia",56,"Eastern Europe","MDA","MDA",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Moldova","Republic of Moldova"
561,22,62,56,"1,31,56,62",3,1,0,49,"Russian Federation","Russian Federation","Russian Federation",2,"admin0","RUS",31,"Central Europe, Eastern Europe, and Central Asia",56,"Eastern Europe","RUS","RUS",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Russia","Russian Federation"
561,22,63,56,"1,31,56,63",3,1,0,133,"Ukraine","Ukraine","Ukraine",2,"admin0","UKR",31,"Central Europe, Eastern Europe, and Central Asia",56,"Eastern Europe","UKR","UKR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Ukraine","Ukraine"
561,22,71,70,"1,64,70,71",3,1,1,139,"Australia","Australia","Australia",2,"admin0","AUS",64,"High-income",70,"Australasia","AUS","AUS",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Australia","Australia"
561,22,72,70,"1,64,70,72",3,1,0,140,"New Zealand","New Zealand","New Zealand",2,"admin0","NZL",64,"High-income",70,"Australasia","NZL","NZL",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","New Zealand","New Zealand"
561,22,66,65,"1,64,65,66",3,1,1,144,"Brunei Darussalam","Brunei Darussalam","Brunei Darussalam",2,"admin0","BRN",64,"High-income",65,"High-income Asia Pacific","BRN","BRN",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Brunei","Brunei Darussalam"
561,22,67,65,"1,64,65,67",3,1,0,145,"Japan","Japan","Japan",2,"admin0","JPN",64,"High-income",65,"High-income Asia Pacific","JPN","JPN",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Japan","Japan"
561,22,68,65,"1,64,65,68",3,1,1,193,"Republic of Korea","Republic of Korea","Republic of Korea",2,"admin0","KOR",64,"High-income",65,"High-income Asia Pacific","KOR","KOR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","South Korea","Republic of Korea"
561,22,69,65,"1,64,65,69",3,1,1,194,"Singapore","Singapore","Singapore",2,"admin0","SGP",64,"High-income",65,"High-income Asia Pacific","SGP","SGP",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Singapore","Republic of Singapore"
561,22,101,100,"1,64,100,101",3,1,1,196,"Canada","Canada","Canada",2,"admin0","CAN",64,"High-income",100,"High-income North America","CAN","CAN",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Canada","Canada"
561,22,349,100,"1,64,100,349",3,1,1,197,"Greenland","Greenland","Greenland",8,"nonsovereign","",64,"High-income",100,"High-income North America","GRL","GRL",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Greenland","Greenland"
561,22,102,100,"1,64,100,102",3,1,0,198,"United States of America","United States of America","United States of America",2,"admin0","USA",64,"High-income",100,"High-income North America","USA","USA",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","USA","United States of America"
561,22,97,96,"1,64,96,97",3,1,1,251,"Argentina","Argentina","Argentina",2,"admin0","ARG",64,"High-income",96,"Southern Latin America","ARG","ARG",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Argentina","Argentine Republic"
561,22,98,96,"1,64,96,98",3,1,1,252,"Chile","Chile","Chile",2,"admin0","CHL",64,"High-income",96,"Southern Latin America","CHL","CHL",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Chile","Republic of Chile"
561,22,99,96,"1,64,96,99",3,1,1,253,"Uruguay","Uruguay","Uruguay",2,"admin0","URY",64,"High-income",96,"Southern Latin America","URY","URY",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Uruguay","Eastern Republic of Uruguay"
561,22,74,73,"1,64,73,74",3,1,1,255,"Andorra","Andorra","Andorra",2,"admin0","AND",64,"High-income",73,"Western Europe","AND","AND",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Andorra","Principality of Andorra"
561,22,75,73,"1,64,73,75",3,1,1,256,"Austria","Austria","Austria",2,"admin0","AUT",64,"High-income",73,"Western Europe","AUT","AUT",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Austria","Republic of Austria"
561,22,76,73,"1,64,73,76",3,1,1,257,"Belgium","Belgium","Belgium",2,"admin0","BEL",64,"High-income",73,"Western Europe","BEL","BEL",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Belgium","Kingdom of Belgium"
561,22,77,73,"1,64,73,77",3,1,1,258,"Cyprus","Cyprus","Cyprus",2,"admin0","CYP",64,"High-income",73,"Western Europe","CYP","CYP",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Cyprus","Republic of Cyprus"
561,22,78,73,"1,64,73,78",3,1,1,259,"Denmark","Denmark","Denmark",2,"admin0","DNK",64,"High-income",73,"Western Europe","DNK","DNK",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Denmark","Kingdom of Denmark"
561,22,79,73,"1,64,73,79",3,1,1,260,"Finland","Finland","Finland",2,"admin0","FIN",64,"High-income",73,"Western Europe","FIN","FIN",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Finland","Republic of Finland"
561,22,80,73,"1,64,73,80",3,1,1,261,"France","France","France",2,"admin0","FRA",64,"High-income",73,"Western Europe","FRA","FRA",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","France","French Republic"
561,22,81,73,"1,64,73,81",3,1,1,262,"Germany","Germany","Germany",2,"admin0","DEU",64,"High-income",73,"Western Europe","DEU","DEU",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Germany","Federal Republic of Germany"
561,22,82,73,"1,64,73,82",3,1,1,263,"Greece","Greece","Greece",2,"admin0","GRC",64,"High-income",73,"Western Europe","GRC","GRC",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Greece","Hellenic Republic"
561,22,83,73,"1,64,73,83",3,1,1,264,"Iceland","Iceland","Iceland",2,"admin0","ISL",64,"High-income",73,"Western Europe","ISL","ISL",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Iceland","Republic of Iceland"
561,22,84,73,"1,64,73,84",3,1,1,265,"Ireland","Ireland","Ireland",2,"admin0","IRL",64,"High-income",73,"Western Europe","IRL","IRL",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Ireland","Ireland"
561,22,85,73,"1,64,73,85",3,1,1,266,"Israel","Israel","Israel",2,"admin0","ISR",64,"High-income",73,"Western Europe","ISR","ISR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Israel","State of Israel"
561,22,86,73,"1,64,73,86",3,1,0,267,"Italy","Italy","Italy",2,"admin0","ITA",64,"High-income",73,"Western Europe","ITA","ITA",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Italy","Republic of Italy"
561,22,87,73,"1,64,73,87",3,1,1,289,"Luxembourg","Luxembourg","Luxembourg",2,"admin0","LUX",64,"High-income",73,"Western Europe","LUX","LUX",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Luxembourg","Grand Duchy of Luxembourg"
561,22,88,73,"1,64,73,88",3,1,1,290,"Malta","Malta","Malta",2,"admin0","MLT",64,"High-income",73,"Western Europe","MLT","MLT",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Malta","Republic of Malta"
561,22,367,73,"1,64,73,367",3,1,1,291,"Monaco","Monaco","Monaco",2,"admin0","",64,"High-income",73,"Western Europe","MCO","MCO",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Monaco","Principality of Monaco"
561,22,89,73,"1,64,73,89",3,1,1,292,"Netherlands","Netherlands","Netherlands",2,"admin0","NLD",64,"High-income",73,"Western Europe","NLD","NLD",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Netherlands","Kingdom of the Netherlands"
561,22,90,73,"1,64,73,90",3,1,0,293,"Norway","Norway","Norway",2,"admin0","NOR",64,"High-income",73,"Western Europe","NOR","NOR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Norway","Kingdom of Norway"
561,22,91,73,"1,64,73,91",3,1,1,305,"Portugal","Portugal","Portugal",2,"admin0","PRT",64,"High-income",73,"Western Europe","PRT","PRT",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Portugal","Portuguese Republic"
561,22,396,73,"1,64,73,396",3,1,1,306,"San Marino","San Marino","San Marino",2,"admin0","",64,"High-income",73,"Western Europe","SMR","SMR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","San Marino","Republic of San Marino"
561,22,92,73,"1,64,73,92",3,1,1,307,"Spain","Spain","Spain",2,"admin0","ESP",64,"High-income",73,"Western Europe","ESP","ESP",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Spain","Kingdom of Spain"
561,22,93,73,"1,64,73,93",3,1,0,308,"Sweden","Sweden","Sweden",2,"admin0","SWE",64,"High-income",73,"Western Europe","SWE","SWE",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Sweden","Kingdom of Sweden"
561,22,94,73,"1,64,73,94",3,1,1,311,"Switzerland","Switzerland","Switzerland",2,"admin0","CHE",64,"High-income",73,"Western Europe","CHE","CHE",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Switzerland","Swiss Confederation"
561,22,95,73,"1,64,73,95",3,1,0,312,"United Kingdom","United Kingdom","United Kingdom",2,"admin0","GBR",64,"High-income",73,"Western Europe","GBR","GBR",1,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","UK","United Kingdom of Great Britain and Northern Ireland"
561,22,121,120,"1,103,120,121",3,1,1,478,"Bolivia (Plurinational State of)","Bolivia (Plurinational State of)","Bolivia (Plurinational Stat.",2,"admin0","BOL",103,"Latin America and Caribbean",120,"Andean Latin America","BOL","BOL",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Bolivia","Plurinational State of Bolivia"
561,22,122,120,"1,103,120,122",3,1,1,479,"Ecuador","Ecuador","Ecuador",2,"admin0","ECU",103,"Latin America and Caribbean",120,"Andean Latin America","ECU","ECU",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Ecuador","Republic of Ecuador"
561,22,123,120,"1,103,120,123",3,1,1,480,"Peru","Peru","Peru",2,"admin0","PER",103,"Latin America and Caribbean",120,"Andean Latin America","PER","PER",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Peru","Republic of Peru"
561,22,105,104,"1,103,104,105",3,1,1,482,"Antigua and Barbuda","Antigua and Barbuda","Antigua and Barbuda",2,"admin0","ATG",103,"Latin America and Caribbean",104,"Caribbean","ATG","ATG",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Antigua and Barbuda","Antigua and Barbuda"
