"location_set_version_id","location_set_id","location_id","parent_id","path_to_top_parent","level","is_estimate","most_detailed","sort_order","location_name","location_ascii_name","location_name_short","location_type_id","location_type","map_id","super_region_id","super_region_name","region_id","region_name","ihme_loc_id","local_id","developed","start_date","end_date","date_inserted","last_updated","last_updated_by","last_updated_action","lancet_label","who_label"
561,22,376,21,"1,4,21,376",3,1,1,783,"Northern Mariana Islands","Northern Mariana Islands","N Mariana",8,"nonsovereign","",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","MNP","MNP",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Northern Mariana Islands","Northern Mariana Islands"
561,22,380,21,"1,4,21,380",3,1,1,784,"Palau","Palau","Palau",2,"admin0","",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","PLW","PLW",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Palau","Republic of Palau"
561,22,26,21,"1,4,21,26",3,1,1,785,"Papua New Guinea","Papua New Guinea","Papua New Guinea",2,"admin0","PNG",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","PNG","PNG",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Papua New Guinea","Independent State of Papua New Guinea"
561,22,27,21,"1,4,21,27",3,1,1,786,"Samoa","Samoa","Samoa",2,"admin0","WSM",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","WSM","WSM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Samoa","Independent State of Samoa"
561,22,28,21,"1,4,21,28",3,1,1,787,"Solomon Islands","Solomon Islands","Solomon Islands",2,"admin0","SLB",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","SLB","SLB",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Solomon Islands","Solomon Islands"
561,22,413,21,"1,4,21,413",3,1,1,788,"Tokelau","Tokelau","Tokelau",8,"nonsovereign","",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","TKL","TKL",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Tokelau","Tokelau"
561,22,29,21,"1,4,21,29",3,1,1,789,"Tonga","Tonga","Tonga",2,"admin0","TON",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","TON","TON",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Tonga","Kingdom of Tonga"
561,22,416,21,"1,4,21,416",3,1,1,790,"Tuvalu","Tuvalu","Tuvalu",2,"admin0","",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","TUV","TUV",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Tuvalu","Tuvalu"
561,22,30,21,"1,4,21,30",3,1,1,791,"Vanuatu","Vanuatu","Vanuatu",2,"admin0","VUT",4,"Southeast Asia, East Asia, and Oceania",21,"Oceania","VUT","VUT",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Vanuatu","Republic of Vanuatu"
561,22,10,9,"1,4,9,10",3,1,1,793,"Cambodia","Cambodia","Cambodia",2,"admin0","KHM",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","KHM","KHM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Cambodia","Kingdom of Cambodia"
561,22,11,9,"1,4,9,11",3,1,0,794,"Indonesia","Indonesia","Indonesia",2,"admin0","IDN",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","IDN","IDN",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Indonesia","Republic of Indonesia"
561,22,12,9,"1,4,9,12",3,1,1,829,"Lao People's Democratic Republic","Lao People's Democratic Republic","Lao People's Democratic Rep.",2,"admin0","LAO",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","LAO","LAO",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Laos","Lao People's Democratic Republic"
561,22,13,9,"1,4,9,13",3,1,1,830,"Malaysia","Malaysia","Malaysia",2,"admin0","MYS",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","MYS","MYS",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Malaysia","Malaysia"
561,22,14,9,"1,4,9,14",3,1,1,831,"Maldives","Maldives","Maldives",2,"admin0","MDV",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","MDV","MDV",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Maldives","Republic of Maldives"
561,22,183,9,"1,4,9,183",3,1,1,832,"Mauritius","Mauritius","Mauritius",2,"admin0","MUS",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","MUS","MUS",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Mauritius","Republic of Mauritius"
561,22,15,9,"1,4,9,15",3,1,1,833,"Myanmar","Myanmar","Myanmar",2,"admin0","MMR",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","MMR","MMR",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Myanmar","Republic of the Union of Myanmar"
561,22,16,9,"1,4,9,16",3,1,0,834,"Philippines","Philippines","Philippines",2,"admin0","PHL",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","PHL","PHL",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Philippines","Republic of the Philippines"
561,22,186,9,"1,4,9,186",3,1,1,917,"Seychelles","Seychelles","Seychelles",2,"admin0","SYC",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","SYC","SYC",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Seychelles","Republic of Seychelles"
561,22,17,9,"1,4,9,17",3,1,1,918,"Sri Lanka","Sri Lanka","Sri Lanka",2,"admin0","LKA",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","LKA","LKA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Sri Lanka","Democratic Socialist Republic of Sri Lanka"
561,22,18,9,"1,4,9,18",3,1,1,919,"Thailand","Thailand","Thailand",2,"admin0","THA",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","THA","THA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Thailand","Kingdom of Thailand"
561,22,19,9,"1,4,9,19",3,1,1,920,"Timor-Leste","Timor-Leste","Timor-Leste",2,"admin0","TLS",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","TLS","TLS",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Timor-Leste","Democratic Republic of Timor-Leste"
561,22,20,9,"1,4,9,20",3,1,1,921,"Viet Nam","Viet Nam","Viet Nam",2,"admin0","VNM",4,"Southeast Asia, East Asia, and Oceania",9,"Southeast Asia","VNM","VNM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Vietnam","Socialist Republic of Viet Nam"
561,22,168,167,"1,166,167,168",3,1,1,924,"Angola","Angola","Angola",2,"admin0","AGO",166,"Sub-Saharan Africa",167,"Central Sub-Saharan Africa","AGO","AGO",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Angola","Republic of Angola"
561,22,169,167,"1,166,167,169",3,1,1,925,"Central African Republic","Central African Republic","Central African Republic",2,"admin0","CAF",166,"Sub-Saharan Africa",167,"Central Sub-Saharan Africa","CAF","CAF",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Central African Republic","Central African Republic"
561,22,170,167,"1,166,167,170",3,1,1,926,"Congo","Congo","Congo",2,"admin0","COG",166,"Sub-Saharan Africa",167,"Central Sub-Saharan Africa","COG","COG",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Congo (Brazzaville)","Republic of the Congo"
561,22,171,167,"1,166,167,171",3,1,1,927,"Democratic Republic of the Congo","Democratic Republic of the Congo","Congo (Democratic Republic.",2,"admin0","COD",166,"Sub-Saharan Africa",167,"Central Sub-Saharan Africa","COD","COD",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","DR Congo","Democratic Republic of the Congo"
561,22,172,167,"1,166,167,172",3,1,1,928,"Equatorial Guinea","Equatorial Guinea","Equatorial Guinea",2,"admin0","GNQ",166,"Sub-Saharan Africa",167,"Central Sub-Saharan Africa","GNQ","GNQ",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Equatorial Guinea","Republic of Equatorial Guinea"
561,22,173,167,"1,166,167,173",3,1,1,929,"Gabon","Gabon","Gabon",2,"admin0","GAB",166,"Sub-Saharan Africa",167,"Central Sub-Saharan Africa","GAB","GAB",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Gabon","Gabonese Republic"
561,22,175,174,"1,166,174,175",3,1,1,931,"Burundi","Burundi","Burundi",2,"admin0","BDI",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","BDI","BDI",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Burundi","Republic of Burundi"
561,22,176,174,"1,166,174,176",3,1,1,932,"Comoros","Comoros","Comoros",2,"admin0","COM",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","COM","COM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Comoros","Union of the Comoros"
561,22,177,174,"1,166,174,177",3,1,1,933,"Djibouti","Djibouti","Djibouti",2,"admin0","DJI",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","DJI","DJI",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Djibouti","Republic of Djibouti"
561,22,178,174,"1,166,174,178",3,1,1,934,"Eritrea","Eritrea","Eritrea",2,"admin0","ERI",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","ERI","ERI",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Eritrea","State of Eritrea"
561,22,179,174,"1,166,174,179",3,1,0,935,"Ethiopia","Ethiopia","Ethiopia",2,"admin0","ETH",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","ETH","ETH",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Ethiopia","Federal Democratic Republic of Ethiopia"
561,22,180,174,"1,166,174,180",3,1,0,947,"Kenya","Kenya","Kenya",2,"admin0","KEN",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","KEN","KEN",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Kenya","Republic of Kenya"
561,22,181,174,"1,166,174,181",3,1,1,1003,"Madagascar","Madagascar","Madagascar",2,"admin0","MDG",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","MDG","MDG",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Madagascar","Republic of Madagascar"
561,22,182,174,"1,166,174,182",3,1,1,1004,"Malawi","Malawi","Malawi",2,"admin0","MWI",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","MWI","MWI",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Malawi","Republic of Malawi"
561,22,184,174,"1,166,174,184",3,1,1,1005,"Mozambique","Mozambique","Mozambique",2,"admin0","MOZ",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","MOZ","MOZ",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Mozambique","Republic of Mozambique"
561,22,185,174,"1,166,174,185",3,1,1,1006,"Rwanda","Rwanda","Rwanda",2,"admin0","RWA",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","RWA","RWA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Rwanda","Republic of Rwanda"
561,22,187,174,"1,166,174,187",3,1,1,1007,"Somalia","Somalia","Somalia",2,"admin0","SOM",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","SOM","SOM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Somalia","Federal Republic of Somalia"
561,22,435,174,"1,166,174,435",3,1,1,1008,"South Sudan","South Sudan","South Sudan",2,"admin0","",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","SSD","SSD",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","South Sudan","Republic of South Sudan"
561,22,190,174,"1,166,174,190",3,1,1,1009,"Uganda","Uganda","Uganda",2,"admin0","UGA",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","UGA","UGA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Uganda","Republic of Uganda"
561,22,189,174,"1,166,174,189",3,1,1,1010,"United Republic of Tanzania","United Republic of Tanzania","United Republic of Tanzania",2,"admin0","TZA",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","TZA","TZA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Tanzania","United Republic of Tanzania"
561,22,191,174,"1,166,174,191",3,1,1,1011,"Zambia","Zambia","Zambia",2,"admin0","ZMB",166,"Sub-Saharan Africa",174,"Eastern Sub-Saharan Africa","ZMB","ZMB",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Zambia","Republic of Zambia"
561,22,193,192,"1,166,192,193",3,1,1,1013,"Botswana","Botswana","Botswana",2,"admin0","BWA",166,"Sub-Saharan Africa",192,"Southern Sub-Saharan Africa","BWA","BWA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Botswana","Republic of Botswana"
561,22,197,192,"1,166,192,197",3,1,1,1014,"Eswatini","Eswatini","Eswatini",2,"admin0","SWZ",166,"Sub-Saharan Africa",192,"Southern Sub-Saharan Africa","SWZ","SWZ",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","eSwatini","Kingdom of Eswatini"
561,22,194,192,"1,166,192,194",3,1,1,1015,"Lesotho","Lesotho","Lesotho",2,"admin0","LSO",166,"Sub-Saharan Africa",192,"Southern Sub-Saharan Africa","LSO","LSO",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Lesotho","Kingdom of Lesotho"
561,22,195,192,"1,166,192,195",3,1,1,1016,"Namibia","Namibia","Namibia",2,"admin0","NAM",166,"Sub-Saharan Africa",192,"Southern Sub-Saharan Africa","NAM","NAM",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Namibia","Republic of Namibia"
561,22,196,192,"1,166,192,196",3,1,0,1017,"South Africa","South Africa","South Africa",2,"admin0","ZAF",166,"Sub-Saharan Africa",192,"Southern Sub-Saharan Africa","ZAF","ZAF",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","South Africa","Republic of South Africa"
561,22,198,192,"1,166,192,198",3,1,1,1027,"Zimbabwe","Zimbabwe","Zimbabwe",2,"admin0","ZWE",166,"Sub-Saharan Africa",192,"Southern Sub-Saharan Africa","ZWE","ZWE",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Zimbabwe","Republic of Zimbabwe"
561,22,200,199,"1,166,199,200",3,1,1,1029,"Benin","Benin","Benin",2,"admin0","BEN",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","BEN","BEN",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Benin","Republic of Benin"
561,22,201,199,"1,166,199,201",3,1,1,1030,"Burkina Faso","Burkina Faso","Burkina Faso",2,"admin0","BFA",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","BFA","BFA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Burkina Faso","Burkina Faso"
561,22,203,199,"1,166,199,203",3,1,1,1031,"Cabo Verde","Cabo Verde","Cabo Verde",2,"admin0","CPV",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","CPV","CPV",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Cape Verde","Republic of Cabo Verde"
561,22,202,199,"1,166,199,202",3,1,1,1032,"Cameroon","Cameroon","Cameroon",2,"admin0","CMR",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","CMR","CMR",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Cameroon","Republic of Cameroon"
561,22,204,199,"1,166,199,204",3,1,1,1033,"Chad","Chad","Chad",2,"admin0","TCD",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","TCD","TCD",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Chad","Republic of Chad"
561,22,205,199,"1,166,199,205",3,1,1,1034,"Côte d'Ivoire","Côte d'Ivoire","Côte d'Ivoire",2,"admin0","CIV",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","CIV","CIV",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Côte d'Ivoire","Republic of Côte d'Ivoire"
561,22,206,199,"1,166,199,206",3,1,1,1035,"Gambia","Gambia","Gambia",2,"admin0","GMB",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","GMB","GMB",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","The Gambia","Republic of the Gambia"
561,22,207,199,"1,166,199,207",3,1,1,1036,"Ghana","Ghana","Ghana",2,"admin0","GHA",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","GHA","GHA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Ghana","Republic of Ghana"
561,22,208,199,"1,166,199,208",3,1,1,1037,"Guinea","Guinea","Guinea",2,"admin0","GIN",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","GIN","GIN",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Guinea","Republic of Guinea"
561,22,209,199,"1,166,199,209",3,1,1,1038,"Guinea-Bissau","Guinea-Bissau","Guinea-Bissau",2,"admin0","GNB",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","GNB","GNB",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Guinea-Bissau","Republic of Guinea-Bissau"
561,22,210,199,"1,166,199,210",3,1,1,1039,"Liberia","Liberia","Liberia",2,"admin0","LBR",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","LBR","LBR",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Liberia","Republic of Liberia"
561,22,211,199,"1,166,199,211",3,1,1,1040,"Mali","Mali","Mali",2,"admin0","MLI",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","MLI","MLI",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Mali","Republic of Mali"
561,22,212,199,"1,166,199,212",3,1,1,1041,"Mauritania","Mauritania","Mauritania",2,"admin0","MRT",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","MRT","MRT",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Mauritania","Islamic Republic of Mauritania"
561,22,213,199,"1,166,199,213",3,1,1,1042,"Niger","Niger","Niger",2,"admin0","NER",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","NER","NER",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Niger","Republic of the Niger"
561,22,214,199,"1,166,199,214",3,1,0,1043,"Nigeria","Nigeria","Nigeria",2,"admin0","NGA",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","NGA","NGA",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Nigeria","Federal Republic of Nigeria"
561,22,215,199,"1,166,199,215",3,1,1,1081,"Sao Tome and Principe","Sao Tome and Principe","Sao Tome and Principe",2,"admin0","STP",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","STP","STP",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","São Tomé and PrÍncipe","Democratic Republic of Sao Tome and Principe"
561,22,216,199,"1,166,199,216",3,1,1,1082,"Senegal","Senegal","Senegal",2,"admin0","SEN",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","SEN","SEN",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Senegal","Republic of Senegal"
561,22,217,199,"1,166,199,217",3,1,1,1083,"Sierra Leone","Sierra Leone","Sierra Leone",2,"admin0","SLE",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","SLE","SLE",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Sierra Leone","Republic of Sierra Leone"
561,22,218,199,"1,166,199,218",3,1,1,1084,"Togo","Togo","Togo",2,"admin0","TGO",166,"Sub-Saharan Africa",199,"Western Sub-Saharan Africa","TGO","TGO",0,"2019-10-22 14:05:01",NA,"2019-10-22 14:05:01","2019-10-22 14:05:01","cathc19","INSERT","Togo","Togolese Republic"
